Date,BH,all_75,all_65,all_60,all_55,TWA02
2024-09-03,38.184104181502,58.86754187263617,40.61174833994043,39.857109968804636,17.542692333281032,30.939747737912505
2024-09-04,31.686835771945844,59.327064693963315,41.18349558333757,40.39746899474673,17.471078784520422,25.01898250541079
2024-09-05,32.46843141564044,59.50527944319786,41.414216422157196,40.69342245997243,17.73235075555794,25.598160883899745
2024-09-06,34.41675326362563,58.824964037277766,40.94946894039993,40.07352499165071,17.439778399341638,27.065917002376416
2024-09-09,31.998991344813877,60.26806072002994,42.21463514579576,41.445282911264,18.61615893862104,25.34490828778475
2024-09-10,32.09470860260906,60.9671273280023,42.223307660544044,41.42157536271572,19.21528612173714,24.868602841844577
2024-09-11,31.731019548073448,61.500373381426606,42.57944848777761,41.78038380074372,19.362364990704126,24.67251981891996
2024-09-12,36.48425803605537,62.283990462770525,43.21498437489497,42.26248211304742,19.658469896231615,28.570117377962223
2024-09-13,37.059941357823334,63.7086951348534,44.64070364397999,43.407023323825165,20.13949488910441,29.203100830277705
2024-09-16,37.4925253582475,63.78694021808673,45.30907736662946,43.93606748774094,20.662289570097037,29.740236424716105
2024-09-18,36.370463677873445,63.40413642418353,45.045964017543504,43.693517883817,20.383594895516143,28.723484716963533
2024-09-19,38.61764763835696,61.22982622860007,44.43636920861289,41.14199396039623,17.57836040929021,30.885027520259012
2024-09-20,39.80530353855405,62.06965296376755,44.68153180670292,41.99408214453205,18.368389141038232,31.578114389210143
2024-09-23,40.85062989311672,62.19876825036098,44.6187791034126,42.21244676494228,18.391859683120742,32.32689045163155
2024-09-24,42.158115898468765,63.724577318835,46.272793567754725,43.743399691844886,20.044792729018308,33.19746139102402
2024-09-25,44.43521140299546,63.61638059018427,46.33838915197277,43.697083371369054,19.916920980658777,35.15829162027022
2024-09-26,45.48003542128978,64.29610775978503,46.30718823141521,44.26033225388837,20.40901205724433,35.748047984759104
2024-09-27,44.6143034551971,65.64267532252407,46.58564378888786,45.506097804699415,21.75467358610265,35.53414657320357
2024-09-30,39.905322043986246,65.82903723634043,46.68987683476551,45.51134158986928,21.697967837092314,31.981423656952423
2024-10-01,41.36451455500361,67.2771132845765,48.1375130834333,47.030975476479256,22.095319828699054,32.96627991073579
2024-10-04,41.37501875670333,66.04086012467033,47.617979960903156,45.681072433081816,21.672967000274703,32.44591298112678
2024-10-07,44.14777632646414,66.07310327347331,48.03141143308339,45.568253887528456,22.069777629867467,34.820388220161
2024-10-08,43.89512493903403,68.21757071303873,50.21350729737741,47.805904340519795,24.3261574033648,34.279026814521615
2024-10-09,44.79087496356031,68.29025818094702,50.04828956091965,47.807233992833325,24.22657533755417,34.56223691297227
2024-10-11,47.05037422818283,68.44100253981013,50.3695985664669,47.63169099305626,24.057922990099698,36.00264638061963
2024-10-14,47.32057837210946,68.18134769097779,50.17671284111413,46.75901635852936,23.60408808330002,36.440031297918885
2024-10-15,50.184196294083016,67.82727353380967,49.9405493774636,46.49319165001219,23.30633944304096,38.321082518249725
2024-10-16,47.6028601371818,68.27560093379974,50.134024054421296,47.08479005924761,23.704895662373033,36.651967841845945
2024-10-17,47.548814076288124,68.38423559761121,50.15772800036899,46.61167394747277,23.797907970377636,36.906512405716654
2024-10-18,51.7171937819354,68.13156269102643,49.783286305213444,45.89280813324793,23.26043239323907,39.48124264688664
2024-10-21,51.59820576541734,67.68087649095692,49.76206837751337,45.37864188254476,22.73723226720666,39.809429372833094
2024-10-22,51.45700929022867,67.40511969399633,49.66960703017184,44.97322592804275,22.22481458309946,39.76741350477746
2024-10-23,49.772476438650656,68.31959290718495,49.930068133354645,45.93462538962555,23.237856505496847,38.575976990054286
2024-10-24,49.067743823037844,68.27739566620443,49.95159868527423,46.43343746223273,23.779103605476568,37.73124540577613
2024-10-25,50.26017944804742,68.34276284438052,50.086474943281594,46.380145871157744,24.158154439841326,38.65726329468466
2024-10-28,49.232889892719236,68.52088005747785,50.25930157424545,46.82804026374841,24.70772347562869,37.76421749954175
2024-10-29,47.540532136228045,68.50024276668209,50.236281999962536,47.758116356007996,25.514045626444023,36.151976320384335
2024-10-30,46.65808439410115,68.55127181568464,50.179176651937595,47.56644195682919,25.216373757232688,35.52157680358028
2024-11-01,45.78042542080289,68.428718892408,49.64811887078688,46.90065084160789,23.13851794062538,35.28390856851858
2024-11-04,47.60274737129151,68.5356138775987,49.78839293443288,46.99296546718631,22.599915608366647,36.384342104448606
2024-11-05,48.556762586813605,68.44990646511485,49.48605620125985,46.65903688387919,22.125166187438833,37.22409422966828
2024-11-06,49.35240128375526,68.60903259533589,49.48506382054156,46.61409254403085,22.16521004532504,37.88089833747974
2024-11-07,50.33471606929292,68.67140365050516,49.61061924647461,46.52321921380192,21.518306230733142,39.01777613051891
2024-11-08,52.03938415953835,69.01466283351635,50.573748053243875,46.83133339226267,22.427547065007143,39.87933021161625
2024-11-11,51.69782100415219,68.91015224963061,49.99459648910346,46.80158075526228,21.701075878712302,39.73530272284896
2024-11-12,47.85603138885997,68.81989457511968,49.6577177043245,45.8319792376552,20.886555751802593,36.48167034204577
2024-11-13,46.95693870684967,69.17147617753886,51.21679604352942,47.41009162644382,22.38480696347965,35.759864106524894
2024-11-14,46.19529585753099,69.25808880281389,51.31655724005069,47.32304813405073,22.12366980305228,34.89965582517307
2024-11-15,46.13889041705497,68.32483727785454,50.189580897156475,46.19710410275632,21.201936664529867,35.062336098413496
2024-11-18,44.99392854105104,67.72219396100053,49.28654876267459,45.10425800661196,20.251207266419176,33.896981182758815
2024-11-19,46.79001176120923,67.82977651718812,49.41732153840018,45.23885473547707,20.317993459341068,35.691955051365134
2024-11-20,45.625996056280904,67.3009133817339,48.97474385247147,44.639682356108125,19.788398917109202,34.739182663515344
2024-11-21,44.107632193973025,69.43877772412695,51.18013276023674,46.842264897486025,22.015366970671234,33.95113616451919
2024-11-22,46.84207241607652,70.58907373180466,52.266375178467754,48.0355742587123,23.272853559268526,36.021702905016426
2024-11-25,46.648339438974354,71.46102838479774,53.01452964463181,48.82544768355354,23.88765262393458,36.28405310741125
2024-11-26,44.64685325573314,71.60725659591596,52.84228291905968,48.991728117603785,23.98786692975358,34.68292823415193
2024-11-27,42.70083402172826,71.25214683034324,52.914956833651516,48.73624845296531,23.625546714753188,32.640138800402575
2024-11-28,42.87770731408038,71.66632755270821,52.93445987141675,49.21775001918387,24.107022866711585,32.42844450042972
2024-11-29,41.95350523010566,71.32342396403203,52.960265781397645,48.96942553238736,23.660485877056406,32.2122552293068
2024-12-02,45.86102242852266,70.47010478599967,52.8812056867222,48.85138311738941,23.341548067538255,35.02979466056644
2024-12-03,47.94495651286663,71.38446559202514,52.84694499417561,49.02995018397865,23.44085748086819,36.75516376633365
2024-12-04,49.46169804304823,71.70249742999532,52.750385554300145,49.202775719775296,23.4365340669363,38.10844615845501
2024-12-05,49.67028312221422,72.30810122121378,52.56123965588785,49.78384603605309,23.981567771018383,38.18359561624574
2024-12-06,49.00475145397123,72.1320921820208,52.688966456636884,49.41284128958376,23.65882924529157,37.740181516086494
2024-12-09,49.828356259401694,72.16676454141334,52.83707076811738,49.42443802656179,24.242452005489223,38.21522191026585
2024-12-10,48.90729767824587,71.39097110403246,52.62846189893349,48.587428099889664,23.396841718402307,37.3451354587818
2024-12-11,47.10646919981967,69.74619265158611,50.66465174232154,46.78740258850991,21.403094075381627,36.029858451474375
2024-12-12,48.689146834895006,72.22944520721536,53.23144145612997,49.30555464637502,23.74168931285657,37.07487195388322
2024-12-13,49.03833944931522,72.33100756916605,53.41267235779875,49.470316584193185,23.868302071869373,36.918355443477346
2024-12-16,49.946372483001625,72.5646341659737,53.598745059593575,49.56635849822687,24.007269879651773,37.033825061644364
2024-12-17,49.30882412404427,72.60158007420969,53.601428769374955,49.548778223212835,24.010262755480944,36.9036323942612
2024-12-18,50.31797752674616,72.82621421752998,53.472445558527454,49.800026296551934,23.997826076100104,37.803891676040166
2024-12-19,48.60632556798203,72.638150030739,53.2119327310291,49.594950641237816,23.570704200336507,36.39919973363932
2024-12-20,45.24700466398208,71.97987037865776,52.50221062784621,48.86276276220145,22.806637286449973,33.889148628239774
2024-12-23,49.84640128482929,71.3833528587144,51.85407090832369,48.17481048501618,22.323049139726376,37.423945491880396
2024-12-24,49.97492431065042,71.89108471610592,52.40686844691265,48.704279721333954,22.377740229883635,37.51737091021552
2024-12-25,50.414658171894764,74.50944937822726,54.991158151781576,51.60997917764115,23.378095967003354,38.111460749885005
2024-12-26,50.51652800320938,74.61334190673524,55.2018845318844,51.944695980848685,23.280538038763794,38.271126431695436
2024-12-27,50.97606690080359,74.34780640092762,54.89410473406026,50.82559721326711,22.030069327546514,38.442096831368346
2024-12-30,50.4837751749301,74.01241418588944,54.370968166129394,50.06519252316286,21.234330614511517,37.933626771509864
2024-12-31,49.08527321265126,73.81285192646065,54.22718154286454,49.90936790618408,21.043154049826175,37.011107961939715
2025-01-02,47.72043493166478,73.70482143277282,54.041527133372036,48.33916391801963,19.673995664625135,35.889330042045486
2025-01-03,48.65897265370658,74.33043127432174,54.536521771910586,49.586242597995415,21.041816603500926,36.34310680024537
2025-01-06,53.63784326603811,74.18113387964384,54.488534120154625,48.41474515508637,19.947311059672238,40.14867857268787
2025-01-07,54.589966266303655,76.03402290836222,56.49087792980762,50.525838455036876,22.07605420662942,40.765054856143436
2025-01-08,52.386170782398025,76.65796354701592,57.07280674718654,51.24313243288214,22.79372853879559,39.313152258669184
2025-01-09,50.761748128472405,76.76178156601273,57.2771903523805,51.35580523915118,22.973068783250575,37.371728461753584
2025-01-10,50.387085900208774,76.9297556101892,57.29469176353417,51.53797087955941,23.13980180229805,36.95945616770604
2025-01-13,47.00604428422197,77.01829109875554,57.52063454386783,51.52498621438228,23.85047174846155,33.84355293286103
2025-01-14,49.04533403052709,76.71159761129795,57.056768935996445,50.996883757706144,20.853186388643458,35.68377258891229
2025-01-15,46.74794175824941,76.49642255886513,56.84026441745622,51.55539932991314,21.48394542125246,33.99974645132795
2025-01-16,50.62198758179226,76.98916452022418,57.981883030054114,52.8021683879014,22.74549614733021,37.03821236881482
2025-01-17,51.71241071857617,77.39719894901485,58.517228018730336,53.30164708868561,23.171377206145348,37.77016593441702
2025-01-20,52.153475378341476,77.41595797680222,58.96266573338679,53.315319146710294,23.589369394901876,38.476872296793
2025-01-21,52.43691646320994,77.50024739533151,58.20400914399678,52.325594439721684,22.754255740393518,38.675189347295216
2025-01-22,53.89782960086422,77.8787391176192,58.60200310546111,52.826877455881366,23.289417303626134,40.01670944964057
2025-02-03,47.160745515079874,77.90359139223611,58.51634626904859,52.39240605611867,22.945463208543757,35.07261800846939
2025-02-04,48.426569191562564,78.58675202659337,59.17814459519528,52.638921026553476,23.167786234442982,35.663316432780135
2025-02-05,50.7327621681547,78.67848282760811,58.07921333019884,51.448426772237106,22.116207306443464,37.85129074307796
2025-02-06,51.55471889769403,80.02141305533637,59.40908339932815,52.86983087983241,23.7237344222078,38.77391721662775
2025-02-07,52.554639143047055,80.7061395352384,60.08240848907419,53.35915689776248,24.303896110062787,39.73613711869122
2025-02-10,50.738970204031105,80.66905147139113,59.73883802629586,53.204066321651915,23.971664762226812,38.39028354116518
2025-02-11,51.698808656282026,80.59916937293914,59.31162065550051,53.164564336646094,23.402964187605413,39.17534236472628
2025-02-12,50.86975149844501,80.85839077893887,59.400341135722435,53.43906672567179,24.352235596315737,38.61409003884786
2025-02-13,51.004533898543826,80.84065253683325,59.42004318855662,53.49773052017786,23.622016023186575,39.266775999437996
2025-02-14,48.634478762882026,80.84608469982828,59.455906857774146,53.290534180562446,22.81767767011268,37.79788940917508
2025-02-17,51.37476762963984,80.88039283784562,59.52551643688875,53.56374641725516,23.12352416634935,39.89714860024716
2025-02-18,52.56752748616294,80.69494254991751,59.36963868128474,53.0465040839209,21.87304085950435,40.85411988330303
2025-02-19,51.782204813578424,79.81890738281558,58.52253372124842,52.0034007319368,20.865496601525226,40.484940097107526
2025-02-20,50.73343132475772,79.59215178628061,57.419090057672754,51.72270071478735,20.039885304432566,39.79080350435489
2025-02-21,52.43406542473312,79.85463152524974,58.6267227919123,52.116531331624635,21.363825106907473,41.23586943912181
2025-02-24,50.922357904242865,79.72233425569874,58.4544720542429,52.124040353424505,20.621235387192478,40.25418927273792
2025-02-25,48.95366936843659,79.72486810245847,58.334559745179796,51.920905518821584,20.23217207656403,38.590107887382416
2025-02-26,49.88325461987115,79.46337849677565,58.49007724528339,51.778930170630176,19.876426713361045,39.28548261590097
2025-02-27,47.314943109977456,78.26198792440393,58.23724711106434,51.531312284720414,18.307776886673246,37.20608742907299
