,PE_trailing,PEG,PBR,DY,R_mom,R_yoy,R_acc_yoy,E_qoq,E_yoy,E_acc_yoy,Op_qoq,Op_yoy,Op_acc_yoy,Gross,Gross_qoq,EPS_qoq,y_10,y_20,y_40,y_60
2023-11-21,0.3500366658518699,-0.7903731694669659,0.636029411764706,8.21,18.66,28.24,-26.86,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2023-11-22,0.3588364703006599,-0.8040231497098163,0.6580882352941178,8.07,18.66,28.24,-26.86,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,1,1,1
2023-11-23,0.3522366169640674,-0.7937833788645434,0.6397058823529413,8.17,18.66,28.24,-26.86,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2023-11-24,0.3605475433879246,-0.8065830924211346,0.6617647058823531,8.04,18.66,28.24,-26.86,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,1,1,1
2023-11-27,0.3527254949890002,-0.7946336455508026,0.6433823529411765,8.16,18.66,28.24,-26.86,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2023-11-28,0.3588364703006599,-0.8040231497098163,0.6580882352941178,8.07,18.66,28.24,-26.86,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,1,1,1
2023-11-29,0.3622586164751894,-0.8091521777849932,0.6691176470588237,8.02,18.66,28.24,-26.86,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,1,1,1
2023-11-30,0.3605475433879246,-0.8065830924211346,0.6617647058823531,8.04,18.66,28.24,-26.86,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,1,1,1
2023-12-01,0.3617697384502567,-0.8082927684461936,0.6654411764705883,8.03,18.66,28.24,-26.86,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,1,1,1
2023-12-04,0.3539476900513322,-0.7963433215758616,0.6433823529411765,8.15,18.66,28.24,-26.86,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2023-12-05,0.3517477389391347,-0.7929331121782841,0.6397058823529413,8.18,18.66,28.24,-26.86,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2023-12-06,0.3505255438768027,-0.7912234361532251,0.636029411764706,8.2,18.66,28.24,-26.86,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2023-12-07,0.3527254949890002,-0.7946336455508026,0.6433823529411765,8.16,0.61,19.23,-23.59,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2023-12-08,0.3595697873380591,-0.804882559048616,0.6617647058823531,8.06,0.61,19.23,-23.59,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2023-12-11,0.3583475922757271,-0.803172883023557,0.6580882352941178,8.08,0.61,19.23,-23.59,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2023-12-12,0.3571253972133952,-0.801463206998498,0.6544117647058825,8.09,0.61,19.23,-23.59,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2023-12-13,0.3661696406746516,-0.8151223298938889,0.6764705882352943,7.96,0.61,19.23,-23.59,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2023-12-14,0.3722806159863114,-0.8245118340529027,0.6948529411764707,7.87,0.61,19.23,-23.59,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,0,1
2023-12-15,0.3889024688340259,-0.8501204038186255,0.7389705882352942,7.63,0.61,19.23,-23.59,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,0,0,1
2023-12-18,0.3849914446345636,-0.8441411090571892,0.7279411764705884,7.69,0.61,19.23,-23.59,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,0,0,1
2023-12-19,0.3867025177218284,-0.8467010517685075,0.7352941176470589,7.66,0.61,19.23,-23.59,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,0,0,1
2023-12-20,0.3818137374725006,-0.8390212236345529,0.7205882352941178,7.73,0.61,19.23,-23.59,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,0,0,1
2023-12-21,0.3779027132730383,-0.833051071525657,0.7095588235294119,7.79,0.61,19.23,-23.59,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,0,1,1
2023-12-22,0.3857247616719627,-0.845000518395989,0.7316176470588237,7.68,0.61,19.23,-23.59,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,0,0,1
2023-12-25,0.3884135908090931,-0.8492609944798257,0.7389705882352942,7.64,0.61,19.23,-23.59,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,0,0,1
2023-12-26,0.3913468589586897,-0.8535306132162029,0.7463235294117648,7.6,0.61,19.23,-23.59,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,0,0,1
2023-12-27,0.4135908090931312,-0.8876692778021398,0.8051470588235297,7.31,0.61,19.23,-23.59,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,0,0,1
2023-12-28,0.4052798826692739,-0.8748695642455485,0.7830882352941176,7.42,0.61,19.23,-23.59,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,0,0,1
2023-12-29,0.399657785382547,-0.8663303267727942,0.8676470588235297,7.49,0.61,19.23,-23.59,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,0,0,1
2024-01-02,0.3805915424101686,-0.8373115476094939,0.8125000000000001,7.75,0.61,19.23,-23.59,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,0,1,1
2024-01-03,0.3649474456123197,-0.8134126538688301,0.6764705882352943,7.98,0.61,19.23,-23.59,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,0,1,1
2024-01-04,0.3510144219017355,-0.8130652330722938,0.7279411764705884,8.19,0.61,19.23,-23.59,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,0,1,1
2024-01-05,0.3471033977022732,-0.8069305132176706,0.6286764705882354,8.25,0.61,19.23,-23.59,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,0,1,1
2024-01-08,0.3466145196773404,-0.8060528185737901,0.7169117647058825,8.26,1.41,12.91,-21.02,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,1,1,1
2024-01-09,0.3510144219017355,-0.8130652330722938,0.7279411764705884,8.19,1.41,12.91,-21.02,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,0,1,1
2024-01-10,0.348814470789538,-0.8095635971493123,0.7205882352941178,8.23,1.41,12.91,-21.02,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,1,1,1
2024-01-11,0.3466145196773404,-0.8060528185737901,0.6250000000000001,8.26,1.41,12.91,-21.02,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,1,1,1
2024-01-12,0.3500366658518699,-0.8113098437845327,0.636029411764706,8.21,1.41,12.91,-21.02,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,1,1,1
2024-01-15,0.3478367147396724,-0.807808207861551,0.7205882352941178,8.24,1.41,12.91,-21.02,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,1,1,1
2024-01-16,0.3326814959667562,-0.7841561657394788,0.6764705882352943,8.49,1.41,12.91,-21.02,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2024-01-17,0.3238816915179662,-0.7701313367424709,0.6507352941176471,8.65,1.41,12.91,-21.02,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2024-01-18,0.3339036910290882,-0.7859024123746994,0.5919117647058825,8.47,1.41,12.91,-21.02,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2024-01-19,0.3466145196773404,-0.8060528185737901,0.7169117647058825,8.26,1.41,12.91,-21.02,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2024-01-22,0.3478367147396724,-0.807808207861551,0.7205882352941178,8.24,1.41,12.91,-21.02,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2024-01-23,0.3417257394280127,-0.798171852083946,0.7022058823529413,8.34,1.41,12.91,-21.02,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2024-01-24,0.3556587631385969,-0.8200776475707978,0.7426470588235297,8.12,1.41,12.91,-21.02,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2024-01-25,0.3595697873380591,-0.8262032247728808,0.7536764705882353,8.06,1.41,12.91,-21.02,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2024-01-26,0.3556587631385969,-0.8200776475707978,0.7426470588235297,8.12,1.41,12.91,-21.02,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2024-01-29,0.3566365191884624,-0.8218238942060184,0.7426470588235297,8.1,1.41,12.91,-21.02,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2024-01-30,0.3705695428990466,-0.8437296896928703,0.7830882352941176,7.89,1.41,12.91,-21.02,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,0,1,1,1
2024-01-31,0.3722806159863114,-0.846362773624512,0.7904411764705884,7.87,1.41,12.91,-21.02,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2024-02-01,0.3522366169640674,-0.8148206223600549,0.6397058823529413,8.17,1.41,12.91,-21.02,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2024-02-02,0.3556587631385969,-0.8200776475707978,0.7426470588235297,8.12,1.41,12.91,-21.02,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2024-02-05,0.3561476411635296,-0.8209461995621379,0.7426470588235297,8.11,1.41,12.91,-21.02,14.28,-41.03,-48.94,21.65,-45.71,-56.7,47.41,-0.252472122869776,15.59,1,1,1,1
2024-02-15,0.3757027621608408,-0.8444318635676765,0.7977941176470589,7.82,1.87,98.79,98.79,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-02-16,0.3744805670985089,-0.8426912903100113,0.7022058823529413,7.84,1.87,98.79,98.79,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-02-19,0.3705695428990466,-0.8366083493939004,0.6911764705882355,7.89,1.87,98.79,98.79,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-02-20,0.3810804204351014,-0.8531165988845684,0.8161764705882353,7.74,1.87,98.79,98.79,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-02-21,0.3805915424101686,-0.8522463122557358,0.8125000000000001,7.75,1.87,98.79,98.79,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-02-22,0.399657785382547,-0.8817816647217414,0.8676470588235297,7.49,1.87,98.79,98.79,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-02-23,0.4470789538010266,-0.9556291113724724,0.897058823529412,6.91,1.87,98.79,98.79,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-02-26,0.4553898802248838,-0.96865621434781,1.0,6.82,1.87,98.79,98.79,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-02-27,0.4553898802248838,-0.96865621434781,1.0,4.93,1.87,98.79,98.79,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-02-29,0.4099242239061353,-0.9903771181257564,1.0,4.82,1.87,98.79,98.79,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,0,0
2024-03-01,0.3923246150085553,-0.9599714790309182,0.9482758620689654,4.98,1.87,98.79,98.79,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-03-04,0.4150574431679296,-0.999061853442648,1.0,4.78,1.87,98.79,98.79,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,0,0
2024-03-05,0.4175018332925934,-1.003413286586811,0.9016949152542372,4.76,1.87,98.79,98.79,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,0,0
2024-03-06,0.4353458812026399,-1.0338189256816497,0.9491525423728812,4.62,1.87,98.79,98.79,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,0,0,0,0
2024-03-07,0.4553898802248838,-1.0685669324349334,1.0,4.47,-13.52,26.96,57.47,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,0,0,0,0
2024-03-08,0.4553898802248838,-1.0685669324349334,1.0,4.47,-13.52,26.96,57.47,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,0,0,0,0
2024-03-11,0.4529454901002199,-1.0642245647764876,0.9939209726443772,4.49,-13.52,26.96,57.47,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,0,0,0,0
2024-03-12,0.4478122708384258,-1.0555307639738785,0.9817629179331308,4.53,-13.52,26.96,57.47,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,0,0,0,0
2024-03-13,0.4478122708384258,-1.0555307639738785,0.8814589665653496,4.53,-13.52,26.96,57.47,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,0,0,0,0
2024-03-14,0.4150574431679296,-0.999061853442648,0.8024316109422494,4.78,-13.52,26.96,57.47,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,0,0,0,0
2024-03-15,0.4074798337814714,-0.9860347504673106,0.8753799392097265,4.85,-13.52,26.96,57.47,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,0,1
2024-03-18,0.4261210487625582,-1.0164403895621488,0.9209726443768996,4.7,-13.52,26.96,57.47,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,0,0,0,0
2024-03-19,0.419570051890289,-0.999061853442648,0.8966565349544073,4.78,-13.52,26.96,57.47,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,0,0,0,0
2024-03-20,0.4094390906844575,-0.9816923828088648,0.8693009118541034,4.87,-13.52,26.96,57.47,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,0,0,1
2024-03-21,0.4143810229799851,-0.9903771181257564,0.8814589665653496,4.82,-13.52,26.96,57.47,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,0,0,1
2024-03-22,0.4067210279219174,-0.9773500151504187,0.8632218844984801,4.89,-13.52,26.96,57.47,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,0,0,1
2024-03-25,0.4042500617741536,-0.9730076474919728,0.8571428571428572,4.91,-13.52,26.96,57.47,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,0,0,1
2024-03-26,0.4094390906844575,-0.9816923828088648,0.8693009118541034,4.87,-13.52,26.96,57.47,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,0,0,1
2024-03-27,0.4272300469483567,-1.012098021903703,0.8206686930091186,4.72,-13.52,26.96,57.47,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,0,0,1
2024-03-28,0.4247590808005929,-1.007755654245257,0.9088145896656536,4.74,-13.52,26.96,57.47,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,0,0,1
2024-03-29,0.4425500370644921,-1.0381612933400952,0.9544072948328268,4.6,-13.52,26.96,57.47,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,0,0,0,0
2024-04-01,0.4247590808005929,-1.007755654245257,0.9088145896656536,4.74,-13.52,26.96,57.47,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,0,0,0,1
2024-04-02,0.4272300469483567,-1.012098021903703,0.9148936170212764,4.72,-13.52,26.96,57.47,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,0,0,0,1
2024-04-03,0.4247590808005929,-1.007755654245257,0.9088145896656536,4.74,-13.52,26.96,57.47,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,0,0,0,1
2024-04-08,0.419570051890289,-0.999061853442648,0.8966565349544073,4.78,31.18,17.51,39.53,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,0,0,0,1
2024-04-09,0.4247590808005929,-1.007755654245257,0.9088145896656536,4.74,31.18,17.51,39.53,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,0,0,0,1
2024-04-10,0.4425500370644921,-1.0381612933400952,0.9544072948328268,4.6,31.18,17.51,39.53,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,0,0,0,1
2024-04-11,0.4450210032122558,-1.042503660998541,0.96048632218845,4.58,31.18,17.51,39.53,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,0,0,0,1
2024-04-12,0.4348900420064244,-1.0251251248790405,0.9361702127659576,4.66,31.18,17.51,39.53,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,0,0,0,1
2024-04-15,0.3990610328638497,-0.9643138466893642,0.8419452887537995,4.95,31.18,17.51,39.53,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,0,0,1,1
2024-04-16,0.371139115394119,-0.9165296714750256,0.7689969604863223,5.21,31.18,17.51,39.53,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,0,0,1,1
2024-04-17,0.3684210526315788,-0.9121873038165796,0.762917933130699,5.24,31.18,17.51,39.53,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,0,0,1,1
2024-04-18,0.3684210526315788,-0.9121873038165796,0.762917933130699,5.24,31.18,17.51,39.53,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,0,0,1,1
2024-04-19,0.3392636520879664,-0.8626716208302927,0.6869300911854103,5.54,31.18,17.51,39.53,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-04-22,0.3256733382752655,-0.8392192092803982,0.6534954407294834,5.69,31.18,17.51,39.53,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-04-23,0.3286384976525821,-0.8444318635676765,0.6595744680851063,5.66,31.18,17.51,39.53,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-04-24,0.3481591302199159,-0.8774392970632955,0.7112462006079027,5.45,31.18,17.51,39.53,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-04-25,0.3333333333333332,-0.8522463122557358,0.6717325227963525,5.61,31.18,17.51,39.53,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-04-26,0.3454410674573758,-0.8730969294048496,0.7051671732522797,5.47,31.18,17.51,39.53,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-04-29,0.3636596617119425,-0.8817816647217414,0.7173252279635259,5.42,31.18,17.51,39.53,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-04-30,0.3513582778062531,-0.8618013342014601,0.6869300911854103,5.54,31.18,17.51,39.53,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-05-02,0.3557150179395181,-0.8687545617464036,0.6960486322188449,5.5,31.18,17.51,39.53,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-05-03,0.3769861609431061,-0.9035025684996878,0.7507598784194528,5.29,31.18,17.51,39.53,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-05-06,0.3741670937980522,-0.8991602008412419,0.7446808510638299,5.31,31.18,17.51,39.53,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-05-07,0.3795489492567913,-0.9078449361581336,0.7568389057750761,5.26,-16.74,48.25,41.52,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-05-08,0.4059456688877498,-0.9512867437140264,0.8237082066869301,5.02,-16.74,48.25,41.52,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-05-09,0.4059456688877498,-0.9512867437140264,0.8237082066869301,5.02,-16.74,48.25,41.52,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-05-10,0.4059456688877498,-0.9512867437140264,0.8237082066869301,5.02,-16.74,48.25,41.52,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-05-13,0.416709379805228,-0.96865621434781,0.8480243161094225,4.93,-16.74,48.25,41.52,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-05-14,0.4377242439774473,-1.003413286586811,0.9027355623100304,4.76,-16.74,48.25,41.52,34.88,34.47,-35.98,37.85,36.77,-43.37,48.33,1.9405188778738696,38.83,1,1,1,1
2024-05-15,0.3398257303946693,-2.1105554541762857,0.9027355623100304,4.76,-16.74,48.25,41.52,25.97,86.72,86.72,30.09,123.96,123.96,52.38,8.379888268156433,22.83,1,1,1,1
2024-05-16,0.3554587391081497,-2.174509946594476,0.945288753799392,4.62,-16.74,48.25,41.52,25.97,86.72,86.72,30.09,123.96,123.96,52.38,8.379888268156433,22.83,1,1,1,1
2024-05-17,0.3444387493593028,-2.128822718259955,0.9118541033434652,4.72,-16.74,48.25,41.52,25.97,86.72,86.72,30.09,123.96,123.96,52.38,8.379888268156433,22.83,1,1,1,1
2024-05-20,0.3554587391081497,-2.174509946594476,0.945288753799392,4.62,-16.74,48.25,41.52,25.97,86.72,86.72,30.09,123.96,123.96,52.38,8.379888268156433,22.83,1,1,1,1
2024-05-21,0.3487954894925679,-2.147089982343624,0.9240121580547112,4.68,-16.74,48.25,41.52,25.97,86.72,86.72,30.09,123.96,123.96,52.38,8.379888268156433,22.83,1,1,1,1
2024-05-22,0.3531522296258328,-2.165376314552641,0.939209726443769,4.64,-16.74,48.25,41.52,25.97,86.72,86.72,30.09,123.96,123.96,52.38,8.379888268156433,22.83,1,1,1,1
2024-05-23,0.3621219887237313,-2.201910842719978,0.9635258358662614,4.56,-16.74,48.25,41.52,25.97,86.72,86.72,30.09,123.96,123.96,52.38,8.379888268156433,22.83,1,1,1,1
2024-05-24,0.3577652485904664,-2.183643578636309,0.9513677811550152,4.6,-16.74,48.25,41.52,25.97,86.72,86.72,30.09,123.96,123.96,52.38,8.379888268156433,22.83,1,1,1,1
2024-05-27,0.3977447462839569,-2.348106159765374,1.0,4.28,-16.74,48.25,41.52,25.97,86.72,86.72,30.09,123.96,123.96,52.38,8.379888268156433,22.83,0,1,1,1
2024-05-28,0.4439187308655719,-2.393774319974546,1.0,4.2,-16.74,48.25,41.52,25.97,86.72,86.72,30.09,123.96,123.96,52.38,8.379888268156433,22.83,0,1,1,0
2024-05-29,0.4439704209328782,-2.357239791807208,0.975206611570248,4.26,-16.74,48.25,41.52,25.97,86.72,86.72,30.09,123.96,123.96,52.38,8.379888268156433,22.83,0,1,1,1
2024-05-30,0.456566247440772,-2.357239791807208,0.975206611570248,4.26,-16.74,48.25,41.52,25.97,86.72,86.72,30.09,123.96,123.96,52.38,8.379888268156433,22.83,0,1,1,1
2024-05-31,0.4284878619479378,-2.256731703096333,0.9090909090909092,4.45,-16.74,48.25,41.52,25.97,86.72,86.72,30.09,123.96,123.96,52.38,8.379888268156433,22.83,1,1,1,1
2024-06-03,0.4463293360631762,-2.320686195514522,0.953168044077135,4.33,-16.74,48.25,41.52,25.97,86.72,86.72,30.09,123.96,123.96,52.38,8.379888268156433,22.83,1,1,1,1
2024-06-04,0.4745653573728267,-2.2658653351381672,0.9173553719008264,4.44,-16.74,48.25,41.52,25.97,86.72,86.72,30.09,123.96,123.96,52.38,8.379888268156433,22.83,1,1,1,1
2024-06-05,0.5124868097080549,-2.2475980710544987,0.903581267217631,4.47,-16.74,48.25,41.52,25.97,86.72,86.72,30.09,123.96,123.96,52.38,8.379888268156433,22.83,1,1,1,1
2024-06-06,0.5668119099491647,-2.357239791807208,0.975206611570248,4.26,-16.74,48.25,41.52,25.97,86.72,86.72,30.09,123.96,123.96,52.38,8.379888268156433,22.83,1,1,1,1
2024-06-07,0.5693620178041543,-2.3298198275563564,0.9586776859504134,4.31,0.29,33.53,39.9,25.97,86.72,86.72,30.09,123.96,123.96,52.38,8.379888268156433,22.83,1,1,1,1
2024-06-11,0.795205836373111,-2.320686195514522,0.953168044077135,4.33,0.29,33.53,39.9,25.97,86.72,86.72,30.09,123.96,123.96,52.38,8.379888268156433,22.83,1,1,1,1
2024-06-12,0.8223032829598749,-2.3755070558908766,0.9889807162534436,4.23,0.29,33.53,39.9,25.97,86.72,86.72,30.09,123.96,123.96,52.38,8.379888268156433,22.83,1,1,1,0
2024-06-13,0.8994267847837415,-2.5308360049781067,1.0,3.97,0.29,33.53,39.9,25.97,86.72,86.72,30.09,123.96,123.96,52.38,8.379888268156433,22.83,1,1,0,0
