day,cost_$,turnover_$,pov
200,0.22078087083844702,441.55921790845844,6.257778872031104e-08
201,0.2205909558004556,441.17940294068393,6.20465997457724e-08
202,0.21874187665306016,437.48127033037815,6.185434792251233e-08
203,0.2178623014638281,435.72214013994244,6.143230881447392e-08
204,0.2135444202540656,427.08644337271465,6.072474944107647e-08
205,0.2603516109147834,520.6996703617415,8.410070575547282e-08
206,0.2690573868453702,538.1109474959671,9.021076087305167e-08
207,0.2623806185840017,524.7576389126659,8.485814904517894e-08
208,0.25939205731090137,518.7805859700329,8.371188574950524e-08
209,0.25742302002723855,514.8425525659102,8.313422703218941e-08
210,0.24972678358437908,499.45028542344687,7.898442819407009e-08
211,0.24885719033022918,497.7111342647479,7.801650900639932e-08
212,0.24272017210266145,485.43727250367857,7.414538118499342e-08
213,0.25131595323642264,502.628688929576,7.559907748970522e-08
214,0.2883878828079466,576.7716096757858,9.225557750173884e-08
215,0.2967638073795805,593.5232435168391,9.572621069969223e-08
216,0.3210620146883276,642.1189404267179,1.0835100154186038e-07
217,0.39588385228403555,791.7641198098254,2.821590168243887e-07
218,0.3283284925454268,656.6516519762046,1.1292844256753555e-07
219,0.3300776596880028,660.149902809062,1.1489450632780154e-07
220,0.31102685210385955,622.0489584994584,1.0159890138376721e-07
221,0.3205622377496721,641.1194402036566,1.067079515272731e-07
222,0.3385735008838886,677.1414069678661,1.1625419167976249e-07
223,0.3458300622016562,691.6541699377983,1.246119716790738e-07
224,0.341861987494284,683.7181355710994,1.229459444820622e-07
225,0.3394731485891699,678.9405561482859,1.2089075562318374e-07
226,0.35238686954945514,704.767608247638,1.268216689116939e-07
227,0.3384236281663724,676.8415690476149,1.1960909584565768e-07
228,0.338063830224774,676.1219581424314,1.2035939200055205e-07
229,0.3327264329990067,665.4473028638761,1.1858422661525282e-07
230,0.34499048637767177,689.9750168378409,1.2517601979881567e-07
231,0.3569147317029373,713.8230779440782,1.3294117093021455e-07
232,0.35124742835801737,702.4887794271107,1.256417554510678e-07
233,0.3577542781464411,715.5022310734159,1.30314190466776e-07
234,0.3693086726285463,738.6106717961214,1.351977468393377e-07
235,0.3890291910700999,778.0509732503363,1.477062612123676e-07
236,0.38959891209833764,779.1904181777454,1.4724683110890283e-07
237,0.4007934710519197,801.5791869976981,1.517052849664426e-07
238,0.424562020668237,849.1154160066756,1.646466699855277e-07
239,0.41789526310398467,835.7821169439272,1.6203181633378702e-07
240,0.4360165852029017,872.0240053874534,1.7431855015041288e-07
241,0.4627937098180552,925.5771843175257,1.8977536982910007e-07
242,0.4796257443311374,959.2403449587938,2.060064789104084e-07
243,0.4399148734364018,879.8200948921885,1.8726548901358178e-07
244,0.4359567935953538,871.9040700618733,1.8569941142437598e-07
245,0.42085395633388095,841.6991411608536,1.718581192593291e-07
246,0.4303893484334801,860.7696228585978,1.7519893792171152e-07
247,0.4620541197106255,924.097943438883,1.9216603124932612e-07
248,0.4539080233154688,907.8061017423096,1.8682295710958648e-07
249,0.4314488192410337,862.8885585049777,1.746716790702377e-07
250,0.41720571684760455,834.4028016073712,1.6976501017074214e-07
251,0.4036422271473199,807.2763504486338,1.614093776938541e-07
252,0.379094057562776,758.1809035010309,1.4742900831105468e-07
253,0.41023908395871606,820.4697657988536,1.6689789851099273e-07
254,0.41084880970991144,821.6891267762276,1.6950014241584062e-07
255,0.39416693866200264,788.325803764463,1.669192155022871e-07
256,0.3947466562091491,789.4852582266033,1.6583923279683627e-07
257,0.3945468652155562,789.0854336035344,1.7444162330923649e-07
258,0.4031127724597125,806.2168823447278,1.8087669640006475e-07
259,0.3961660525000776,792.323804650625,1.7337297965546e-07
260,0.42801059834730576,856.011991843059,1.8111476849458788e-07
261,0.41361757357888806,827.2263970748586,1.7619771996745193e-07
262,0.4262914567391867,852.5737085432606,1.8233956815178468e-07
